0,1,r,0.2,0.4961333333333333
1,1,r,0.2,0.5009333333333333
2,1,r,0.2,0.49666666666666665
3,1,r,0.2,0.4956
4,1,r,0.2,0.49733333333333335
5,1,r,0.2,0.49773333333333336
6,1,r,0.2,0.4944
7,1,r,0.2,0.49573333333333336
8,1,r,0.2,0.4984
9,1,r,0.2,0.4944
0,1,g,0.2,0.3374666666666667
1,1,g,0.2,0.33986666666666665
2,1,g,0.2,0.3408
3,1,g,0.2,0.34253333333333336
4,1,g,0.2,0.34026666666666666
5,1,g,0.2,0.34413333333333335
6,1,g,0.2,0.3396
7,1,g,0.2,0.3430666666666667
8,1,g,0.2,0.33853333333333335
9,1,g,0.2,0.3428
0,1,flr,0.2,0.4669333333333333
1,1,flr,0.2,0.4633333333333333
2,1,flr,0.2,0.4672
3,1,flr,0.2,0.462
4,1,flr,0.2,0.46586666666666665
5,1,flr,0.2,0.4632
6,1,flr,0.2,0.46586666666666665
7,1,flr,0.2,0.4652
8,1,flr,0.2,0.4676
9,1,flr,0.2,0.46386666666666665
0,1,bra,0.2,0.4246666666666667
1,1,bra,0.2,0.42386666666666667
2,1,bra,0.2,0.4189333333333333
3,1,bra,0.2,0.4261333333333333
4,1,bra,0.2,0.42706666666666665
5,1,bra,0.2,0.4232
6,1,bra,0.2,0.4248
7,1,bra,0.2,0.4301333333333333
8,1,bra,0.2,0.4292
9,1,bra,0.2,0.4202666666666667
0,1,cropandpad,0.2,0.5128
1,1,cropandpad,0.2,0.5108
2,1,cropandpad,0.2,0.5057333333333334
3,1,cropandpad,0.2,0.5110666666666667
4,1,cropandpad,0.2,0.5138666666666667
5,1,cropandpad,0.2,0.5112
6,1,cropandpad,0.2,0.5022666666666666
7,1,cropandpad,0.2,0.5084
8,1,cropandpad,0.2,0.5069333333333333
9,1,cropandpad,0.2,0.5090666666666667
0,2,r,0.2,0.502
1,2,r,0.2,0.5016
2,2,r,0.2,0.5053333333333333
3,2,r,0.2,0.5050666666666667
4,2,r,0.2,0.5049333333333333
5,2,r,0.2,0.5018666666666667
6,2,r,0.2,0.5046666666666667
7,2,r,0.2,0.5053333333333333
8,2,r,0.2,0.5062666666666666
9,2,r,0.2,0.4998666666666667
0,2,g,0.2,0.35413333333333336
1,2,g,0.2,0.34933333333333333
2,2,g,0.2,0.3568
3,2,g,0.2,0.34826666666666667
4,2,g,0.2,0.35373333333333334
5,2,g,0.2,0.3488
6,2,g,0.2,0.358
7,2,g,0.2,0.35573333333333335
8,2,g,0.2,0.354
9,2,g,0.2,0.3496
0,2,flr,0.2,0.4728
1,2,flr,0.2,0.46946666666666664
2,2,flr,0.2,0.4690666666666667
3,2,flr,0.2,0.4696
4,2,flr,0.2,0.47213333333333335
5,2,flr,0.2,0.46746666666666664
6,2,flr,0.2,0.47053333333333336
7,2,flr,0.2,0.4689333333333333
8,2,flr,0.2,0.4686666666666667
9,2,flr,0.2,0.47026666666666667
0,2,bra,0.2,0.44
1,2,bra,0.2,0.4382666666666667
2,2,bra,0.2,0.4357333333333333
3,2,bra,0.2,0.4342666666666667
4,2,bra,0.2,0.444
5,2,bra,0.2,0.43933333333333335
6,2,bra,0.2,0.43066666666666664
7,2,bra,0.2,0.4358666666666667
8,2,bra,0.2,0.438
9,2,bra,0.2,0.4397333333333333
0,2,cropandpad,0.2,0.5302666666666667
1,2,cropandpad,0.2,0.5294666666666666
2,2,cropandpad,0.2,0.5268
3,2,cropandpad,0.2,0.5257333333333334
4,2,cropandpad,0.2,0.5290666666666667
5,2,cropandpad,0.2,0.5278666666666667
6,2,cropandpad,0.2,0.5286666666666666
7,2,cropandpad,0.2,0.5278666666666667
8,2,cropandpad,0.2,0.528
9,2,cropandpad,0.2,0.5266666666666666
0,5,r,0.2,0.5044
1,5,r,0.2,0.5024
2,5,r,0.2,0.5058666666666667
3,5,r,0.2,0.5042666666666666
4,5,r,0.2,0.5054666666666666
5,5,r,0.2,0.5052
6,5,r,0.2,0.5052
7,5,r,0.2,0.5046666666666667
8,5,r,0.2,0.5032
9,5,r,0.2,0.5066666666666667
0,5,g,0.2,0.3585333333333333
1,5,g,0.2,0.3608
2,5,g,0.2,0.36346666666666666
3,5,g,0.2,0.3588
4,5,g,0.2,0.35786666666666667
5,5,g,0.2,0.36106666666666665
6,5,g,0.2,0.36293333333333333
7,5,g,0.2,0.35946666666666666
8,5,g,0.2,0.3628
9,5,g,0.2,0.36093333333333333
0,5,flr,0.2,0.4710666666666667
1,5,flr,0.2,0.4696
2,5,flr,0.2,0.46813333333333335
3,5,flr,0.2,0.47226666666666667
4,5,flr,0.2,0.4688
5,5,flr,0.2,0.47013333333333335
6,5,flr,0.2,0.47333333333333333
7,5,flr,0.2,0.4686666666666667
8,5,flr,0.2,0.47253333333333336
9,5,flr,0.2,0.472
0,5,bra,0.2,0.4414666666666667
1,5,bra,0.2,0.44226666666666664
2,5,bra,0.2,0.44506666666666667
3,5,bra,0.2,0.44293333333333335
4,5,bra,0.2,0.44533333333333336
5,5,bra,0.2,0.4421333333333333
6,5,bra,0.2,0.4437333333333333
7,5,bra,0.2,0.4441333333333333
8,5,bra,0.2,0.4456
9,5,bra,0.2,0.4428
0,5,cropandpad,0.2,0.5472
1,5,cropandpad,0.2,0.5477333333333333
2,5,cropandpad,0.2,0.5453333333333333
3,5,cropandpad,0.2,0.5465333333333333
4,5,cropandpad,0.2,0.5418666666666667
5,5,cropandpad,0.2,0.5416
6,5,cropandpad,0.2,0.5402666666666667
7,5,cropandpad,0.2,0.5430666666666667
8,5,cropandpad,0.2,0.5418666666666667
9,5,cropandpad,0.2,0.5398666666666667
0,10,r,0.2,0.504
1,10,r,0.2,0.5085333333333333
2,10,r,0.2,0.5037333333333334
3,10,r,0.2,0.5053333333333333
4,10,r,0.2,0.5030666666666667
5,10,r,0.2,0.5069333333333333
6,10,r,0.2,0.5046666666666667
7,10,r,0.2,0.5022666666666666
8,10,r,0.2,0.5081333333333333
9,10,r,0.2,0.5068
0,10,g,0.2,0.36
1,10,g,0.2,0.3621333333333333
2,10,g,0.2,0.3628
3,10,g,0.2,0.3596
4,10,g,0.2,0.3644
5,10,g,0.2,0.3642666666666667
6,10,g,0.2,0.3602666666666667
7,10,g,0.2,0.36693333333333333
8,10,g,0.2,0.36706666666666665
9,10,g,0.2,0.36546666666666666
0,10,flr,0.2,0.47
1,10,flr,0.2,0.47186666666666666
2,10,flr,0.2,0.4693333333333333
3,10,flr,0.2,0.47373333333333334
4,10,flr,0.2,0.47146666666666665
5,10,flr,0.2,0.4724
6,10,flr,0.2,0.4690666666666667
7,10,flr,0.2,0.47146666666666665
8,10,flr,0.2,0.47253333333333336
9,10,flr,0.2,0.47053333333333336
0,10,bra,0.2,0.44733333333333336
1,10,bra,0.2,0.4444
2,10,bra,0.2,0.45013333333333333
3,10,bra,0.2,0.4444
4,10,bra,0.2,0.4497333333333333
5,10,bra,0.2,0.448
6,10,bra,0.2,0.44506666666666667
7,10,bra,0.2,0.44733333333333336
8,10,bra,0.2,0.44906666666666667
9,10,bra,0.2,0.44306666666666666
0,10,cropandpad,0.2,0.5496
1,10,cropandpad,0.2,0.5521333333333334
2,10,cropandpad,0.2,0.5522666666666667
3,10,cropandpad,0.2,0.5506666666666666
4,10,cropandpad,0.2,0.5532
5,10,cropandpad,0.2,0.5513333333333333
6,10,cropandpad,0.2,0.5526666666666666
7,10,cropandpad,0.2,0.5521333333333334
8,10,cropandpad,0.2,0.5478666666666666
9,10,cropandpad,0.2,0.5518666666666666
0,20,r,0.2,0.5064
1,20,r,0.2,0.5048
2,20,r,0.2,0.5064
3,20,r,0.2,0.5096
4,20,r,0.2,0.5057333333333334
5,20,r,0.2,0.5064
6,20,r,0.2,0.5069333333333333
7,20,r,0.2,0.5094666666666666
8,20,r,0.2,0.5061333333333333
9,20,r,0.2,0.5068
0,20,g,0.2,0.3642666666666667
1,20,g,0.2,0.3682666666666667
2,20,g,0.2,0.3682666666666667
3,20,g,0.2,0.36666666666666664
4,20,g,0.2,0.36706666666666665
5,20,g,0.2,0.36493333333333333
6,20,g,0.2,0.36733333333333335
7,20,g,0.2,0.36706666666666665
8,20,g,0.2,0.36573333333333335
9,20,g,0.2,0.3672
0,20,flr,0.2,0.4716
