1,r,0,0.9188
1,r,0.05,0.7286666666666667
1,r,0.1,0.6142666666666666
1,r,0.2,0.4922666666666667
1,r,0.5,0.28813333333333335
1,r,1,0.12453333333333333
1,r,3,0.09053333333333333
2,r,0,0.9270666666666667
2,r,0.05,0.7334666666666667
2,r,0.1,0.6142666666666666
2,r,0.2,0.5069333333333333
2,r,0.5,0.294
2,r,1,0.12373333333333333
2,r,3,0.08826666666666666
5,r,0,0.93
5,r,0.05,0.7357333333333334
5,r,0.1,0.6184
5,r,0.2,0.5018666666666667
5,r,0.5,0.296
5,r,1,0.12813333333333332
5,r,3,0.088
10,r,0,0.9293333333333333
10,r,0.05,0.7338666666666667
10,r,0.1,0.6176
10,r,0.2,0.5069333333333333
10,r,0.5,0.30266666666666664
10,r,1,0.12813333333333332
10,r,3,0.08893333333333334
20,r,0,0.9302666666666667
20,r,0.05,0.7329333333333333
20,r,0.1,0.6161333333333333
20,r,0.2,0.5068
20,r,0.5,0.30106666666666665
20,r,1,0.12906666666666666
20,r,3,0.0892
1,g,0,0.6816
1,g,0.05,0.5470666666666667
1,g,0.1,0.4504
1,g,0.2,0.34346666666666664
1,g,0.5,0.1556
1,g,1,0.10946666666666667
1,g,3,0.09666666666666666
2,g,0,0.7506666666666667
2,g,0.05,0.5777333333333333
2,g,0.1,0.46613333333333334
2,g,0.2,0.35706666666666664
2,g,0.5,0.15746666666666667
2,g,1,0.10933333333333334
2,g,3,0.09626666666666667
5,g,0,0.7413333333333333
5,g,0.05,0.5972
5,g,0.1,0.48306666666666664
5,g,0.2,0.36186666666666667
5,g,0.5,0.15813333333333332
5,g,1,0.1084
5,g,3,0.09666666666666666
10,g,0,0.7604
10,g,0.05,0.61
10,g,0.1,0.4892
10,g,0.2,0.36386666666666667
10,g,0.5,0.15733333333333333
10,g,1,0.1096
10,g,3,0.09653333333333333
20,g,0,0.7676
20,g,0.05,0.6157333333333334
20,g,0.1,0.5005333333333334
20,g,0.2,0.3685333333333333
20,g,0.5,0.1576
20,g,1,0.10853333333333333
20,g,3,0.09666666666666666
1,flr,0,0.9413333333333334
1,flr,0.05,0.7037333333333333
1,flr,0.1,0.5784
1,flr,0.2,0.46613333333333334
1,flr,0.5,0.1764
1,flr,1,0.1108
1,flr,3,0.09626666666666667
2,flr,0,0.9458666666666666
2,flr,0.05,0.7058666666666666
2,flr,0.1,0.5861333333333333
2,flr,0.2,0.4713333333333333
2,flr,0.5,0.1776
2,flr,1,0.11306666666666666
2,flr,3,0.0936
5,flr,0,0.9437333333333333
5,flr,0.05,0.7061333333333333
5,flr,0.1,0.584
5,flr,0.2,0.4716
5,flr,0.5,0.17733333333333334
5,flr,1,0.112
5,flr,3,0.0944
10,flr,0,0.9446666666666667
10,flr,0.05,0.7066666666666667
10,flr,0.1,0.586
10,flr,0.2,0.47253333333333336
10,flr,0.5,0.17906666666666668
10,flr,1,0.1128
10,flr,3,0.09506666666666666
20,flr,0,0.9452
20,flr,0.05,0.7042666666666667
20,flr,0.1,0.5866666666666667
20,flr,0.2,0.47226666666666667
20,flr,0.5,0.1784
20,flr,1,0.1128
20,flr,3,0.0928
1,bra,0,0.8878666666666667
1,bra,0.05,0.6636
1,bra,0.1,0.5341333333333333
1,bra,0.2,0.4228
1,bra,0.5,0.194
1,bra,1,0.12133333333333333
1,bra,3,0.10106666666666667
2,bra,0,0.9156
2,bra,0.05,0.6706666666666666
2,bra,0.1,0.5513333333333333
2,bra,0.2,0.44493333333333335
2,bra,0.5,0.19773333333333334
2,bra,1,0.12293333333333334
2,bra,3,0.10706666666666667
5,bra,0,0.9252
5,bra,0.05,0.6788
5,bra,0.1,0.5545333333333333
5,bra,0.2,0.44306666666666666
5,bra,0.5,0.19653333333333334
5,bra,1,0.11493333333333333
5,bra,3,0.10386666666666666
10,bra,0,0.9345333333333333
10,bra,0.05,0.6774666666666667
10,bra,0.1,0.5538666666666666
10,bra,0.2,0.446
10,bra,0.5,0.1916
10,bra,1,0.1136
10,bra,3,0.1044
20,bra,0,0.9382666666666667
20,bra,0.05,0.6818666666666666
20,bra,0.1,0.5592
20,bra,0.2,0.4498666666666667
20,bra,0.5,0.19266666666666668
20,bra,1,0.114
20,bra,3,0.1016
1,cropandpad,0,0.8758666666666667
1,cropandpad,0.05,0.7453333333333333
1,cropandpad,0.1,0.6276
1,cropandpad,0.2,0.5101333333333333
1,cropandpad,0.5,0.3021333333333333
1,cropandpad,1,0.13253333333333334
1,cropandpad,3,0.09853333333333333
2,cropandpad,0,0.9021333333333333
2,cropandpad,0.05,0.7610666666666667
2,cropandpad,0.1,0.6462666666666667
2,cropandpad,0.2,0.5238666666666667
2,cropandpad,0.5,0.3082666666666667
2,cropandpad,1,0.13893333333333333
2,cropandpad,3,0.0948
5,cropandpad,0,0.9126666666666666
5,cropandpad,0.05,0.7729333333333334
5,cropandpad,0.1,0.6574666666666666
5,cropandpad,0.2,0.5422666666666667
5,cropandpad,0.5,0.3354666666666667
5,cropandpad,1,0.13906666666666667
5,cropandpad,3,0.09613333333333333
10,cropandpad,0,0.9181333333333334
10,cropandpad,0.05,0.7781333333333333
10,cropandpad,0.1,0.658
10,cropandpad,0.2,0.5494666666666667
10,cropandpad,0.5,0.33786666666666665
10,cropandpad,1,0.13813333333333333
10,cropandpad,3,0.0932
20,cropandpad,0,0.9256
20,cropandpad,0.05,0.7816
20,cropandpad,0.1,0.6638666666666667
20,cropandpad,0.2,0.5516
20,cropandpad,0.5,0.3446666666666667
20,cropandpad,1,0.13946666666666666
20,cropandpad,3,0.09293333333333334
1,r,g,0,0.8066666666666666
1,r,g,0.05,0.648
1,r,g,0.1,0.5333333333333333
1,r,g,0.2,0.4188
1,r,g,0.5,0.22146666666666667
1,r,g,1,0.1176
1,r,g,3,0.08826666666666666
2,r,g,0,0.8509333333333333
2,r,g,0.05,0.6712
2,r,g,0.1,0.5586666666666666
2,r,g,0.2,0.43546666666666667
2,r,g,0.5,0.2324
2,r,g,1,0.11853333333333334
2,r,g,3,0.0936
5,r,g,0,0.8810666666666667
5,r,g,0.05,0.6961333333333334
5,r,g,0.1,0.5766666666666667
5,r,g,0.2,0.4553333333333333
5,r,g,0.5,0.22306666666666666
5,r,g,1,0.1204
5,r,g,3,0.098
10,r,g,0,0.9153333333333333
10,r,g,0.05,0.7113333333333334
10,r,g,0.1,0.5908
10,r,g,0.2,0.4670666666666667
10,r,g,0.5,0.2184
10,r,g,1,0.12053333333333334
10,r,g,3,0.09533333333333334
20,r,g,0,0.9282666666666667
20,r,g,0.05,0.7233333333333334
20,r,g,0.1,0.5968
20,r,g,0.2,0.478
20,r,g,0.5,0.22026666666666667
20,r,g,1,0.116
20,r,g,3,0.09533333333333334
1,r,flr,0,0.9301333333333334
1,r,flr,0.05,0.72
1,r,flr,0.1,0.5916
1,r,flr,0.2,0.47933333333333333
1,r,flr,0.5,0.22506666666666666
1,r,flr,1,0.12066666666666667
1,r,flr,3,0.09093333333333334
2,r,flr,0,0.9349333333333333
2,r,flr,0.05,0.7165333333333334
2,r,flr,0.1,0.6001333333333333
2,r,flr,0.2,0.48773333333333335
2,r,flr,0.5,0.2292
2,r,flr,1,0.1236
2,r,flr,3,0.09253333333333333
5,r,flr,0,0.9405333333333333
5,r,flr,0.05,0.7204
5,r,flr,0.1,0.6016
5,r,flr,0.2,0.4852
5,r,flr,0.5,0.2244
5,r,flr,1,0.11853333333333334
5,r,flr,3,0.09493333333333333
10,r,flr,0,0.9422666666666667
10,r,flr,0.05,0.7194666666666667
10,r,flr,0.1,0.6017333333333333
10,r,flr,0.2,0.48933333333333334
10,r,flr,0.5,0.22706666666666667
10,r,flr,1,0.12213333333333333
10,r,flr,3,0.09613333333333333
20,r,flr,0,0.9432
20,r,flr,0.05,0.7177333333333333
20,r,flr,0.1,0.6029333333333333
20,r,flr,0.2,0.486
20,r,flr,0.5,0.21893333333333334
20,r,flr,1,0.1224
20,r,flr,3,0.0932
1,r,bra,0,0.9065333333333333
1,r,bra,0.05,0.6993333333333334
1,r,bra,0.1,0.5844
1,r,bra,0.2,0.4604
1,r,bra,0.5,0.24093333333333333
1,r,bra,1,0.1252
1,r,bra,3,0.09893333333333333
2,r,bra,0,0.9226666666666666
2,r,bra,0.05,0.7061333333333333
2,r,bra,0.1,0.5857333333333333
2,r,bra,0.2,0.4768
2,r,bra,0.5,0.2518666666666667
2,r,bra,1,0.12933333333333333
2,r,bra,3,0.09426666666666667
5,r,bra,0,0.934
5,r,bra,0.05,0.7113333333333334
5,r,bra,0.1,0.5946666666666667
5,r,bra,0.2,0.4816
5,r,bra,0.5,0.2576
5,r,bra,1,0.12173333333333333
5,r,bra,3,0.09346666666666667
10,r,bra,0,0.9362666666666667
10,r,bra,0.05,0.71
10,r,bra,0.1,0.5892
10,r,bra,0.2,0.4852
10,r,bra,0.5,0.25253333333333333
10,r,bra,1,0.12573333333333334
10,r,bra,3,0.0948
20,r,bra,0,0.9372
20,r,bra,0.05,0.7109333333333333
20,r,bra,0.1,0.5905333333333334
20,r,bra,0.2,0.4862666666666667
20,r,bra,0.5,0.25666666666666665
20,r,bra,1,0.12306666666666667
20,r,bra,3,0.09453333333333333
1,r,cropandpad,0,0.8929333333333334
1,r,cropandpad,0.05,0.7318666666666667
1,r,cropandpad,0.1,0.6184
1,r,cropandpad,0.2,0.5026666666666667
1,r,cropandpad,0.5,0.29106666666666664
1,r,cropandpad,1,0.132
1,r,cropandpad,3,0.0968
2,r,cropandpad,0,0.9136
2,r,cropandpad,0.05,0.7414666666666667
2,r,cropandpad,0.1,0.6338666666666667
2,r,cropandpad,0.2,0.5185333333333333
2,r,cropandpad,0.5,0.3068
2,r,cropandpad,1,0.13306666666666667
2,r,cropandpad,3,0.09333333333333334
5,r,cropandpad,0,0.9256
5,r,cropandpad,0.05,0.7513333333333333
5,r,cropandpad,0.1,0.6396
5,r,cropandpad,0.2,0.5289333333333334
5,r,cropandpad,0.5,0.3234666666666667
5,r,cropandpad,1,0.1312
5,r,cropandpad,3,0.0888
10,r,cropandpad,0,0.9314666666666667
10,r,cropandpad,0.05,0.754
10,r,cropandpad,0.1,0.6397333333333334
10,r,cropandpad,0.2,0.5257333333333334
10,r,cropandpad,0.5,0.3194666666666667
10,r,cropandpad,1,0.1332
10,r,cropandpad,3,0.08853333333333334
20,r,cropandpad,0,0.9304
20,r,cropandpad,0.05,0.7518666666666667
20,r,cropandpad,0.1,0.6358666666666667
20,r,cropandpad,0.2,0.528
20,r,cropandpad,0.5,0.32666666666666666
20,r,cropandpad,1,0.13013333333333332
20,r,cropandpad,3,0.08946666666666667
1,g,flr,0,0.8026666666666666
1,g,flr,0.05,0.6229333333333333
1,g,flr,0.1,0.5225333333333333
1,g,flr,0.2,0.4088
1,g,flr,0.5,0.1652
1,g,flr,1,0.10946666666666667
1,g,flr,3,0.09586666666666667
2,g,flr,0,0.894
2,g,flr,0.05,0.6625333333333333
2,g,flr,0.1,0.5348
2,g,flr,0.2,0.40986666666666666
2,g,flr,0.5,0.16373333333333334
2,g,flr,1,0.1096
2,g,flr,3,0.09493333333333333
5,g,flr,0,0.8984
5,g,flr,0.05,0.6805333333333333
5,g,flr,0.1,0.5604
5,g,flr,0.2,0.43146666666666667
5,g,flr,0.5,0.16826666666666668
5,g,flr,1,0.10853333333333333
5,g,flr,3,0.09626666666666667
10,g,flr,0,0.9221333333333334
10,g,flr,0.05,0.6873333333333334
10,g,flr,0.1,0.568
10,g,flr,0.2,0.4421333333333333
10,g,flr,0.5,0.17053333333333334
10,g,flr,1,0.10986666666666667
10,g,flr,3,0.09626666666666667
20,g,flr,0,0.9336
20,g,flr,0.05,0.6952
20,g,flr,0.1,0.5730666666666666
20,g,flr,0.2,0.44906666666666667
20,g,flr,0.5,0.16986666666666667
20,g,flr,1,0.11013333333333333
20,g,flr,3,0.09706666666666666
1,g,bra,0,0.7770666666666667
1,g,bra,0.05,0.6204
1,g,bra,0.1,0.49706666666666666
1,g,bra,0.2,0.3924
1,g,bra,0.5,0.1772
1,g,bra,1,0.11053333333333333
1,g,bra,3,0.10226666666666667
2,g,bra,0,0.872
2,g,bra,0.05,0.6428
2,g,bra,0.1,0.5157333333333334
2,g,bra,0.2,0.3974666666666667
2,g,bra,0.5,0.1824
2,g,bra,1,0.1148
2,g,bra,3,0.09813333333333334
5,g,bra,0,0.8862666666666666
5,g,bra,0.05,0.6638666666666667
5,g,bra,0.1,0.5412
5,g,bra,0.2,0.41706666666666664
5,g,bra,0.5,0.172
5,g,bra,1,0.11093333333333333
5,g,bra,3,0.10053333333333334
10,g,bra,0,0.9144
10,g,bra,0.05,0.6817333333333333
10,g,bra,0.1,0.5505333333333333
10,g,bra,0.2,0.42586666666666667
10,g,bra,0.5,0.16906666666666667
10,g,bra,1,0.11173333333333334
10,g,bra,3,0.09906666666666666
20,g,bra,0,0.9246666666666666
20,g,bra,0.05,0.6864
20,g,bra,0.1,0.5598666666666666
20,g,bra,0.2,0.4298666666666667
20,g,bra,0.5,0.17026666666666668
20,g,bra,1,0.11066666666666666
20,g,bra,3,0.0996
1,g,cropandpad,0,0.7929333333333334
1,g,cropandpad,0.05,0.6454666666666666
1,g,cropandpad,0.1,0.5456
1,g,cropandpad,0.2,0.42546666666666666
1,g,cropandpad,0.5,0.23546666666666666
1,g,cropandpad,1,0.12106666666666667
1,g,cropandpad,3,0.096
2,g,cropandpad,0,0.8393333333333334
2,g,cropandpad,0.05,0.6792
2,g,cropandpad,0.1,0.5825333333333333
2,g,cropandpad,0.2,0.4564
2,g,cropandpad,0.5,0.2288
2,g,cropandpad,1,0.12493333333333333
2,g,cropandpad,3,0.09586666666666667
5,g,cropandpad,0,0.8801333333333333
5,g,cropandpad,0.05,0.7168
5,g,cropandpad,0.1,0.5998666666666667
5,g,cropandpad,0.2,0.4653333333333333
5,g,cropandpad,0.5,0.22573333333333334
5,g,cropandpad,1,0.12333333333333334
5,g,cropandpad,3,0.09826666666666667
10,g,cropandpad,0,0.9109333333333334
10,g,cropandpad,0.05,0.742
10,g,cropandpad,0.1,0.614
10,g,cropandpad,0.2,0.4756
10,g,cropandpad,0.5,0.22666666666666666
10,g,cropandpad,1,0.12053333333333334
10,g,cropandpad,3,0.0968
20,g,cropandpad,0,0.9228
20,g,cropandpad,0.05,0.7425333333333334
20,g,cropandpad,0.1,0.6226666666666667
20,g,cropandpad,0.2,0.48693333333333333
20,g,cropandpad,0.5,0.2116
20,g,cropandpad,1,0.11866666666666667
20,g,cropandpad,3,0.09813333333333334
1,flr,bra,0,0.9209333333333334
1,flr,bra,0.05,0.6826666666666666
1,flr,bra,0.1,0.556
1,flr,bra,0.2,0.442
1,flr,bra,0.5,0.18746666666666667
1,flr,bra,1,0.11986666666666666
1,flr,bra,3,0.09826666666666667
2,flr,bra,0,0.9333333333333333
2,flr,bra,0.05,0.6910666666666667
2,flr,bra,0.1,0.574
2,flr,bra,0.2,0.4592
2,flr,bra,0.5,0.188
2,flr,bra,1,0.11826666666666667
2,flr,bra,3,0.09906666666666666
5,flr,bra,0,0.9398666666666666
5,flr,bra,0.05,0.6901333333333334
5,flr,bra,0.1,0.5725333333333333
5,flr,bra,0.2,0.4590666666666667
5,flr,bra,0.5,0.18386666666666668
5,flr,bra,1,0.1128
5,flr,bra,3,0.09933333333333333
10,flr,bra,0,0.9438666666666666
10,flr,bra,0.05,0.6870666666666667
10,flr,bra,0.1,0.5677333333333333
10,flr,bra,0.2,0.458
10,flr,bra,0.5,0.1824
10,flr,bra,1,0.11133333333333334
10,flr,bra,3,0.0988
20,flr,bra,0,0.9442666666666667
20,flr,bra,0.05,0.6870666666666667
20,flr,bra,0.1,0.5670666666666667
20,flr,bra,0.2,0.4556
20,flr,bra,0.5,0.1804
20,flr,bra,1,0.11266666666666666
20,flr,bra,3,0.0996
1,flr,cropandpad,0,0.9134666666666666
1,flr,cropandpad,0.05,0.7242666666666666
1,flr,cropandpad,0.1,0.6016
1,flr,cropandpad,0.2,0.49
1,flr,cropandpad,0.5,0.23453333333333334
1,flr,cropandpad,1,0.12146666666666667
1,flr,cropandpad,3,0.0972
2,flr,cropandpad,0,0.9292
2,flr,cropandpad,0.05,0.7308
2,flr,cropandpad,0.1,0.6198666666666667
2,flr,cropandpad,0.2,0.5045333333333333
2,flr,cropandpad,0.5,0.25933333333333336
2,flr,cropandpad,1,0.1276
2,flr,cropandpad,3,0.09533333333333334
5,flr,cropandpad,0,0.9405333333333333
5,flr,cropandpad,0.05,0.7353333333333333
5,flr,cropandpad,0.1,0.6177333333333334
5,flr,cropandpad,0.2,0.5090666666666667
5,flr,cropandpad,0.5,0.24266666666666667
5,flr,cropandpad,1,0.12373333333333333
5,flr,cropandpad,3,0.0968
10,flr,cropandpad,0,0.9413333333333334
10,flr,cropandpad,0.05,0.7352
10,flr,cropandpad,0.1,0.6218666666666667
10,flr,cropandpad,0.2,0.5041333333333333
10,flr,cropandpad,0.5,0.23586666666666667
10,flr,cropandpad,1,0.12333333333333334
10,flr,cropandpad,3,0.09906666666666666
20,flr,cropandpad,0,0.9425333333333333
20,flr,cropandpad,0.05,0.7414666666666667
20,flr,cropandpad,0.1,0.62
20,flr,cropandpad,0.2,0.5062666666666666
20,flr,cropandpad,0.5,0.2328
20,flr,cropandpad,1,0.1236
20,flr,cropandpad,3,0.0972
1,bra,cropandpad,0,0.8865333333333333
1,bra,cropandpad,0.05,0.706
1,bra,cropandpad,0.1,0.5813333333333334
1,bra,cropandpad,0.2,0.4805333333333333
1,bra,cropandpad,0.5,0.2468
1,bra,cropandpad,1,0.12853333333333333
1,bra,cropandpad,3,0.10346666666666667
2,bra,cropandpad,0,0.912
2,bra,cropandpad,0.05,0.7305333333333334
2,bra,cropandpad,0.1,0.594
2,bra,cropandpad,0.2,0.4852
2,bra,cropandpad,0.5,0.25666666666666665
2,bra,cropandpad,1,0.12973333333333334
2,bra,cropandpad,3,0.1004
5,bra,cropandpad,0,0.9282666666666667
5,bra,cropandpad,0.05,0.7181333333333333
5,bra,cropandpad,0.1,0.6073333333333333
5,bra,cropandpad,0.2,0.4965333333333333
5,bra,cropandpad,0.5,0.26813333333333333
5,bra,cropandpad,1,0.1228
5,bra,cropandpad,3,0.10266666666666667
10,bra,cropandpad,0,0.9341333333333334
10,bra,cropandpad,0.05,0.7312
10,bra,cropandpad,0.1,0.6112
10,bra,cropandpad,0.2,0.49746666666666667
10,bra,cropandpad,0.5,0.25693333333333335
10,bra,cropandpad,1,0.12613333333333332
10,bra,cropandpad,3,0.09786666666666667
20,bra,cropandpad,0,0.9346666666666666
20,bra,cropandpad,0.05,0.7293333333333333
20,bra,cropandpad,0.1,0.6112
20,bra,cropandpad,0.2,0.5064
20,bra,cropandpad,0.5,0.2749333333333333
20,bra,cropandpad,1,0.12813333333333332
20,bra,cropandpad,3,0.0984
1,r,g,flr,0,0.8530666666666666
1,r,g,flr,0.05,0.6781333333333334
1,r,g,flr,0.1,0.5421333333333334
1,r,g,flr,0.2,0.43266666666666664
1,r,g,flr,0.5,0.20613333333333334
1,r,g,flr,1,0.1192
1,r,g,flr,3,0.0932
2,r,g,flr,0,0.9017333333333334
2,r,g,flr,0.05,0.6902666666666667
2,r,g,flr,0.1,0.574
2,r,g,flr,0.2,0.4553333333333333
2,r,g,flr,0.5,0.21546666666666667
2,r,g,flr,1,0.11813333333333334
2,r,g,flr,3,0.09266666666666666
5,r,g,flr,0,0.9268
5,r,g,flr,0.05,0.7081333333333333
5,r,g,flr,0.1,0.5877333333333333
5,r,g,flr,0.2,0.4592
5,r,g,flr,0.5,0.194
5,r,g,flr,1,0.11413333333333334
5,r,g,flr,3,0.09413333333333333
10,r,g,flr,0,0.9356
10,r,g,flr,0.05,0.7118666666666666
10,r,g,flr,0.1,0.5922666666666667
10,r,g,flr,0.2,0.4706666666666667
10,r,g,flr,0.5,0.1932
10,r,g,flr,1,0.116
10,r,g,flr,3,0.09613333333333333
20,r,g,flr,0,0.9424
20,r,g,flr,0.05,0.7132
20,r,g,flr,0.1,0.5956
20,r,g,flr,0.2,0.47253333333333336
20,r,g,flr,0.5,0.18733333333333332
20,r,g,flr,1,0.11493333333333333
20,r,g,flr,3,0.096
1,r,g,bra,0,0.8210666666666666
1,r,g,bra,0.05,0.642
1,r,g,bra,0.1,0.5222666666666667
1,r,g,bra,0.2,0.4106666666666667
1,r,g,bra,0.5,0.22253333333333333
1,r,g,bra,1,0.11826666666666667
1,r,g,bra,3,0.09933333333333333
2,r,g,bra,0,0.8862666666666666
2,r,g,bra,0.05,0.6721333333333334
2,r,g,bra,0.1,0.5596
2,r,g,bra,0.2,0.4454666666666667
2,r,g,bra,0.5,0.22133333333333333
2,r,g,bra,1,0.11853333333333334
2,r,g,bra,3,0.09733333333333333
5,r,g,bra,0,0.9085333333333333
5,r,g,bra,0.05,0.6969333333333333
5,r,g,bra,0.1,0.5798666666666666
5,r,g,bra,0.2,0.4548
5,r,g,bra,0.5,0.21053333333333332
5,r,g,bra,1,0.11986666666666666
5,r,g,bra,3,0.0988
10,r,g,bra,0,0.9321333333333334
10,r,g,bra,0.05,0.704
10,r,g,bra,0.1,0.5821333333333333
10,r,g,bra,0.2,0.4653333333333333
10,r,g,bra,0.5,0.20133333333333334
10,r,g,bra,1,0.116
10,r,g,bra,3,0.09693333333333333
20,r,g,bra,0,0.9378666666666666
20,r,g,bra,0.05,0.706
20,r,g,bra,0.1,0.5872
20,r,g,bra,0.2,0.4648
20,r,g,bra,0.5,0.1956
20,r,g,bra,1,0.116
20,r,g,bra,3,0.09706666666666666
1,r,g,cropandpad,0,0.8402666666666667
1,r,g,cropandpad,0.05,0.6632
1,r,g,cropandpad,0.1,0.5554666666666667
1,r,g,cropandpad,0.2,0.45106666666666667
1,r,g,cropandpad,0.5,0.25466666666666665
1,r,g,cropandpad,1,0.122
1,r,g,cropandpad,3,0.09533333333333334
2,r,g,cropandpad,0,0.884
2,r,g,cropandpad,0.05,0.6952
2,r,g,cropandpad,0.1,0.5857333333333333
2,r,g,cropandpad,0.2,0.47533333333333333
2,r,g,cropandpad,0.5,0.2592
2,r,g,cropandpad,1,0.12546666666666667
2,r,g,cropandpad,3,0.09373333333333334
5,r,g,cropandpad,0,0.9110666666666667
5,r,g,cropandpad,0.05,0.7317333333333333
5,r,g,cropandpad,0.1,0.614
5,r,g,cropandpad,0.2,0.5004
5,r,g,cropandpad,0.5,0.2670666666666667
5,r,g,cropandpad,1,0.12
5,r,g,cropandpad,3,0.0956
10,r,g,cropandpad,0,0.9288
10,r,g,cropandpad,0.05,0.7357333333333334
10,r,g,cropandpad,0.1,0.6222666666666666
10,r,g,cropandpad,0.2,0.5069333333333333
10,r,g,cropandpad,0.5,0.2633333333333333
10,r,g,cropandpad,1,0.12533333333333332
10,r,g,cropandpad,3,0.09306666666666667
20,r,g,cropandpad,0,0.9316
20,r,g,cropandpad,0.05,0.7408
20,r,g,cropandpad,0.1,0.6226666666666667
20,r,g,cropandpad,0.2,0.5086666666666667
20,r,g,cropandpad,0.5,0.2668
20,r,g,cropandpad,1,0.1252
20,r,g,cropandpad,3,0.0924
1,r,flr,bra,0,0.9198666666666667
1,r,flr,bra,0.05,0.7021333333333334
1,r,flr,bra,0.1,0.582
1,r,flr,bra,0.2,0.4650666666666667
1,r,flr,bra,0.5,0.2264
1,r,flr,bra,1,0.11853333333333334
1,r,flr,bra,3,0.0976
2,r,flr,bra,0,0.9286666666666666
2,r,flr,bra,0.05,0.7052
2,r,flr,bra,0.1,0.5873333333333334
2,r,flr,bra,0.2,0.47733333333333333
2,r,flr,bra,0.5,0.2224
2,r,flr,bra,1,0.11946666666666667
2,r,flr,bra,3,0.09773333333333334
5,r,flr,bra,0,0.9425333333333333
5,r,flr,bra,0.05,0.7092
5,r,flr,bra,0.1,0.5901333333333333
5,r,flr,bra,0.2,0.47973333333333334
5,r,flr,bra,0.5,0.21746666666666667
5,r,flr,bra,1,0.11866666666666667
5,r,flr,bra,3,0.0988
10,r,flr,bra,0,0.9416
10,r,flr,bra,0.05,0.7002666666666667
10,r,flr,bra,0.1,0.5912
10,r,flr,bra,0.2,0.47813333333333335
10,r,flr,bra,0.5,0.21773333333333333
10,r,flr,bra,1,0.118
10,r,flr,bra,3,0.09746666666666666
20,r,flr,bra,0,0.9417333333333333
20,r,flr,bra,0.05,0.7033333333333334
20,r,flr,bra,0.1,0.5870666666666666
20,r,flr,bra,0.2,0.48
20,r,flr,bra,0.5,0.20866666666666667
20,r,flr,bra,1,0.11746666666666666
20,r,flr,bra,3,0.09773333333333334
1,r,flr,cropandpad,0,0.9170666666666667
1,r,flr,cropandpad,0.05,0.7277333333333333
1,r,flr,cropandpad,0.1,0.6105333333333334
1,r,flr,cropandpad,0.2,0.4912
1,r,flr,cropandpad,0.5,0.24346666666666666
1,r,flr,cropandpad,1,0.12266666666666666
1,r,flr,cropandpad,3,0.09626666666666667
2,r,flr,cropandpad,0,0.9277333333333333
2,r,flr,cropandpad,0.05,0.7366666666666667
2,r,flr,cropandpad,0.1,0.6153333333333333
2,r,flr,cropandpad,0.2,0.5009333333333333
2,r,flr,cropandpad,0.5,0.27573333333333333
2,r,flr,cropandpad,1,0.13013333333333332
2,r,flr,cropandpad,3,0.09066666666666667
5,r,flr,cropandpad,0,0.9353333333333333
5,r,flr,cropandpad,0.05,0.7370666666666666
5,r,flr,cropandpad,0.1,0.6178666666666667
5,r,flr,cropandpad,0.2,0.5057333333333334
5,r,flr,cropandpad,0.5,0.258
5,r,flr,cropandpad,1,0.1252
5,r,flr,cropandpad,3,0.09613333333333333
10,r,flr,cropandpad,0,0.9393333333333334
10,r,flr,cropandpad,0.05,0.7332
10,r,flr,cropandpad,0.1,0.6210666666666667
10,r,flr,cropandpad,0.2,0.5025333333333334
10,r,flr,cropandpad,0.5,0.2704
10,r,flr,cropandpad,1,0.12573333333333334
10,r,flr,cropandpad,3,0.0944
20,r,flr,cropandpad,0,0.9398666666666666
20,r,flr,cropandpad,0.05,0.7386666666666667
20,r,flr,cropandpad,0.1,0.6194666666666667
20,r,flr,cropandpad,0.2,0.504
